,implicita,realizzata,premio
1990-10-19,27.86,16.274576492185673,11.585423507814326
1990-10-22,27.27,16.615710637827156,10.654289362172843
1990-10-23,27.57,16.491033927562047,11.078966072437954
1990-10-24,28.28,16.524857639326353,11.755142360673648
1990-10-25,29.04,16.332645835871247,12.707354164128752
1990-10-26,30.75,15.087922322175512,15.662077677824488
1990-10-29,31.54,14.493633084910146,17.046366915089855
1990-10-30,30.52,14.645203993116725,15.874796006883274
1990-10-31,30.04,15.38724926684435,14.65275073315565
1990-11-01,30.25,15.347479271854453,14.902520728145547
1990-11-02,30.03,14.747462154553986,15.282537845446015
1990-11-05,29.85,14.899467104564582,14.950532895435419
1990-11-06,29.11,14.590008910209823,14.519991089790176
1990-11-07,30.87,13.169159426478286,17.700840573521717
1990-11-08,30.79,13.170763075843475,17.619236924156525
1990-11-09,26.96,12.394945744133054,14.565054255866947
1990-11-12,25.6,11.086613549682436,14.513386450317565
1990-11-13,24.58,10.98143160066128,13.598568399338719
1990-11-14,22.89,11.204706154112312,11.685293845887688
1990-11-15,22.57,10.74675765056616,11.82324234943384
1990-11-16,21.34,11.317379555356538,10.022620444643461
1990-11-19,20.95,11.232431615638806,9.717568384361194
1990-11-20,20.09,10.281153631767307,9.808846368232693
1990-11-21,21.09,10.270141186955613,10.819858813044387
1990-11-23,20.98,10.37103659235672,10.60896340764328
1990-11-26,22.76,10.368374993218662,12.39162500678134
1990-11-27,22.86,10.62595313371945,12.234046866280549
1990-11-28,22.96,10.636348997659029,12.323651002340972
1990-11-29,23.91,10.485407002114995,13.424592997885005
1990-11-30,22.16,9.873418860759548,12.286581139240452
1990-12-03,22.29,10.625241644311085,11.664758355688914
1990-12-04,22.03,10.299258225717162,11.730741774282839
1990-12-05,20.94,10.781300478142834,10.158699521857168
1990-12-06,22.62,10.786196734716222,11.833803265283779
1990-12-07,22.59,11.083014030488409,11.506985969511591
1990-12-10,23.58,11.706967156356205,11.873032843643793
1990-12-11,23.75,11.651226544875128,12.098773455124872
1990-12-12,21.28,11.284966991533603,9.995033008466399
1990-12-13,23.05,11.44902091883856,11.60097908116144
1990-12-14,23.85,12.028920151036118,11.821079848963883
1990-12-17,24.85,17.173099894893827,7.676900105106174
1990-12-18,23.11,16.974741235141185,6.135258764858815
1990-12-19,23.08,16.976663983244837,6.103336016755161
1990-12-20,23.13,17.128411485015256,6.001588514984743
1990-12-21,22.66,17.22397166741755,5.436028332582449
1990-12-24,24.03,17.877536743075158,6.152463256924843
1990-12-26,24.18,17.90314274087101,6.276857259128988
1990-12-27,24.81,17.718034879749002,7.091965120250997
1990-12-28,25.05,17.711775743837833,7.338224256162167
1990-12-31,26.38,18.335909031188017,8.044090968811982
1991-01-02,26.62,18.04069732576881,8.57930267423119
1991-01-03,27.93,17.219825783090894,10.710174216909106
1991-01-04,27.19,17.629752125313665,9.560247874686336
1991-01-07,28.95,15.935161122498936,13.014838877501063
1991-01-08,30.38,16.174973261183506,14.205026738816493
1991-01-09,33.3,15.618957711704113,17.681042288295885
1991-01-10,31.33,15.588503456073049,15.74149654392695
1991-01-11,32.63,16.533936010520943,16.09606398947906
1991-01-14,36.2,16.01087755246417,20.189122447535834
1991-01-15,36.16,15.923917859622394,20.236082140377604
1991-01-16,33.2,17.344995820120605,15.855004179879398
1991-01-17,27.45,14.464248338576102,12.985751661423897
1991-01-18,25.39,14.499270326468212,10.890729673531789
1991-01-21,24.33,15.405791118926729,8.92420888107327
1991-01-22,24.9,14.950289629301555,9.949710370698444
1991-01-23,23.92,14.987887109262651,8.93211289073735
1991-01-24,22.86,14.61563956862654,8.24436043137346
1991-01-25,22.2,15.578435094707102,6.621564905292898
1991-01-28,23.05,15.762800512599334,7.287199487400667
1991-01-29,23.17,15.785033417766394,7.3849665822336075
1991-01-30,21.37,15.387670388983574,5.982329611016427
1991-01-31,20.91,15.325484657915457,5.5845153420845435
1991-02-01,21.04,16.119459047995434,4.920540952004565
1991-02-04,21.86,15.714770122404017,6.145229877595982
1991-02-05,21.46,15.577784181327011,5.882215818672989
1991-02-06,22.68,14.779267911503673,7.900732088496326
1991-02-07,23.6,14.881866818380088,8.718133181619914
1991-02-08,23.38,15.285502935788614,8.094497064211385
1991-02-11,22.56,13.49040103184492,9.069598968155079
1991-02-12,22.26,13.294868182874264,8.965131817125737
1991-02-13,20.86,13.03154327008135,7.828456729918649
1991-02-14,21.48,12.272388520577502,9.207611479422498
1991-02-15,19.57,12.528827558874085,7.041172441125916
1991-02-19,19.84,12.582549821081681,7.257450178918319
1991-02-20,22.26,12.027857664605222,10.23214233539478
1991-02-21,20.78,12.029892767601986,8.750107232398015
1991-02-22,21.01,12.209167047755656,8.800832952244345
1991-02-25,22.86,13.36557069488626,9.494429305113739
1991-02-26,20.38,12.644749107831373,7.735250892168626
1991-02-27,21.26,12.143353737744874,9.116646262255127
1991-02-28,21.23,12.607131315251795,8.622868684748205
1991-03-04,20.86,13.98913864396241,6.87086135603759
1991-03-05,20.45,12.454102938389521,7.995897061610478
1991-03-06,20.55,12.949291872531198,7.600708127468803
1991-03-07,21.05,13.094459897223809,7.955540102776192
1991-03-08,20.81,13.656919125483705,7.153080874516293
1991-03-11,20.88,13.505643264946787,7.374356735053212
1991-03-12,18.82,13.636421818057787,5.183578181942213
1991-03-13,16.09,13.293757933707173,2.7962420662928267
1991-03-14,14.94,13.262379876930176,1.6776201230698238
1991-03-15,14.9,13.964270120561343,0.9357298794386573
1991-03-18,15.79,13.994014434750385,1.7959855652496142
1991-03-19,16.11,13.148805268920901,2.9611947310790985
1991-03-20,16.04,13.9208577321946,2.1191422678053993
1991-03-21,16.86,14.446553914342417,2.413446085657583
1991-03-22,16.49,14.447326396257623,2.042673603742376
1991-03-25,16.76,14.339309606811698,2.4206903931883037
1991-03-26,16.31,13.597527716463848,2.712472283536151
1991-03-27,16.55,13.611340859739077,2.938659140260924
1991-03-28,16.88,14.393998749478987,2.486001250521012
1991-04-01,17.42,14.081916062809155,3.338083937190847
1991-04-02,17.4,12.946594919128449,4.4534050808715495
1991-04-03,17.61,12.951024669886262,4.658975330113737
1991-04-04,18.01,12.909512771596091,5.10048722840391
1991-04-05,17.63,12.453510348492207,5.176489651507792
1991-04-08,17.41,12.42243937397171,4.987560626028291
1991-04-09,20.12,11.825404855648811,8.29459514435119
1991-04-10,19.73,12.411886238602188,7.318113761397813
1991-04-11,17.24,13.194467022203007,4.0455329777969915
1991-04-12,18.45,13.015510746797554,5.434489253202445
1991-04-15,16.5,13.607205444175626,2.8927945558243735
1991-04-16,15.82,12.702034482711932,3.1179655172880683
1991-04-17,15.47,12.875437079959774,2.594562920040227
1991-04-18,16.26,12.854169751485427,3.405830248514574
1991-04-19,15.68,12.505905804858875,3.174094195141125
1991-04-22,16.78,12.514155185229356,4.265844814770645
1991-04-23,17.02,12.546849803835332,4.473150196164667
1991-04-24,16.72,12.48375424301531,4.2362457569846885
1991-04-25,17.15,12.460528078697253,4.689471921302745
1991-04-26,17.27,12.988556501782734,4.281443498217266
1991-04-29,18.27,12.057258394842602,6.212741605157397
1991-04-30,18.24,12.462246988404711,5.777753011595287
1991-05-01,17.77,12.022109631840923,5.7478903681590765
1991-05-02,17.52,12.103374735998319,5.416625264001681
1991-05-03,17.24,12.113849924776284,5.126150075223714
1991-05-06,17.92,12.290240030202927,5.629759969797075
1991-05-07,17.46,12.202285031911131,5.2577149680888695
1991-05-08,17.78,12.695948960199965,5.084051039800036
1991-05-09,17.17,12.02881540302297,5.141184596977032
1991-05-10,17.54,10.5688428884151,6.971157111584899
1991-05-13,17.66,11.299329183628672,6.360670816371329
1991-05-14,18.0,10.38203448270147,7.617965517298529
1991-05-15,18.38,10.098928656050713,8.281071343949286
1991-05-16,17.24,9.872616674418307,7.367383325581692
1991-05-17,16.64,10.0161609411991,6.6238390588009
1991-05-20,17.1,10.656941399857772,6.44305860014223
1991-05-21,16.07,10.34664003433011,5.723359965669891
1991-05-22,16.16,10.419243734552069,5.740756265447931
1991-05-23,16.11,12.023546897650572,4.086453102349427
1991-05-24,15.23,11.763693297600154,3.466306702399846
1991-05-28,15.67,11.043412516065985,4.626587483934015
1991-05-29,15.9,11.353473477310933,4.546526522689067
1991-05-30,16.02,10.69670603503728,5.323293964962719
1991-05-31,15.93,12.074364579554606,3.8556354204453935
1991-06-03,16.87,12.065913972841132,4.804086027158869
1991-06-04,16.17,12.391261436996757,3.7787385630032446
1991-06-05,16.4,12.380298865536439,4.01970113446356
1991-06-06,16.93,12.805678427947612,4.124321572052388
1991-06-07,16.98,12.434141707412003,4.545858292587997
1991-06-10,17.47,12.416410109206392,5.0535898907936065
1991-06-11,17.32,12.355576878478914,4.964423121521087
1991-06-12,17.72,12.04085545133744,5.679144548662558
1991-06-13,16.99,12.189961443745526,4.8000385562544725
1991-06-14,15.98,11.64127312625224,4.33872687374776
1991-06-17,15.5,11.553363146720638,3.9466368532793616
1991-06-18,16.14,11.855252000695831,4.2847479993041695
1991-06-19,17.44,11.309180341651752,6.1308196583482495
1991-06-20,16.75,11.423318256969054,5.326681743030946
1991-06-21,16.51,11.844193514123393,4.665806485876608
1991-06-24,18.28,10.113640294177092,8.16635970582291
1991-06-25,17.85,10.171943767048774,7.678056232951228
1991-06-26,17.98,10.174184979643451,7.805815020356549
1991-06-27,17.87,10.039280850738386,7.830719149261615
1991-06-28,19.55,9.96318623734407,9.58681376265593
1991-07-01,18.64,8.533179946538242,10.106820053461758
1991-07-02,17.63,8.533179946538242,9.096820053461757
1991-07-03,19.47,7.538525054677627,11.931474945322371
1991-07-05,18.35,7.922635924993801,10.4273640750062
1991-07-08,20.29,8.458283513810729,11.83171648618927
1991-07-09,19.76,8.397671105729392,11.36232889427061
1991-07-10,19.19,8.45878714710344,10.731212852896562
1991-07-11,17.39,8.68312846847278,8.70687153152722
1991-07-12,18.29,8.389715132231991,9.900284867768008
1991-07-15,17.78,8.277093692837026,9.502906307162975
1991-07-16,17.49,8.211681922724628,9.27831807727537
1991-07-17,17.52,8.247770607867464,9.272229392132536
1991-07-18,15.77,8.354024179998678,7.4159758200013215
1991-07-19,15.5,11.787534093270008,3.7124659067299923
1991-07-22,16.9,12.04982157544263,4.8501784245573685
1991-07-23,16.58,15.004359366530862,1.5756406334691366
1991-07-24,16.41,14.915924376316816,1.4940756236831838
1991-07-25,15.74,14.940232929911176,0.7997670700888246
1991-07-26,15.45,14.957668267480805,0.4923317325191938
1991-07-29,15.67,14.95020534976033,0.7197946502396704
1991-07-30,15.47,14.944184153041022,0.5258158469589791
1991-07-31,15.18,14.925406527126903,0.25459347287309697
1991-08-01,15.47,14.931869273470163,0.5381307265298378
1991-08-02,15.26,15.268532345972302,-0.008532345972302124
1991-08-05,15.92,15.289188336860871,0.630811663139129
1991-08-06,15.54,14.745065615316962,0.794934384683037
1991-08-07,15.56,14.742135530512618,0.8178644694873825
1991-08-08,15.98,14.73843546649381,1.2415645335061907
1991-08-09,15.45,15.10948840960549,0.3405115903945095
1991-08-12,15.26,15.105826690386815,0.15417330961318498
1991-08-13,14.73,15.212790671011108,-0.4827906710111076
1991-08-14,15.09,15.499336760003724,-0.40933676000372365
1991-08-15,15.19,15.588218628182075,-0.3982186281820752
1991-08-16,16.01,15.31171316345766,0.6982868365423407
1991-08-19,21.19,12.679099337098135,8.510900662901866
1991-08-20,18.86,12.516787127693846,6.343212872306154
1991-08-21,15.62,8.008288206602119,7.61171179339788
1991-08-22,14.59,8.115991621484255,6.4740083785157445
1991-08-23,14.41,7.951580974875541,6.458419025124459
1991-08-26,14.81,7.961286328226278,6.848713671773723
1991-08-27,15.46,7.958044986050446,7.501955013949555
1991-08-28,15.31,7.25135021909732,8.05864978090268
1991-08-29,14.82,7.588264623746505,7.2317353762534955
1991-08-30,14.46,7.67904681584913,6.780953184150871
1991-09-03,16.57,7.251945945744673,9.318054054255327
1991-09-04,17.18,7.694564315151485,9.485435684848515
1991-09-05,17.31,7.910683914808041,9.399316085191959
1991-09-06,16.76,8.117233518878383,8.642766481121619
1991-09-09,17.73,8.20981851200151,9.52018148799849
1991-09-10,18.22,8.002532099279744,10.217467900720255
1991-09-11,17.96,8.43614366876256,9.523856331237441
1991-09-12,16.21,8.1235878772869,8.086412122713101
1991-09-13,17.88,8.65320518651918,9.226794813480819
1991-09-16,17.82,9.517640463896626,8.302359536103374
1991-09-17,17.68,9.702026592418841,7.977973407581159
1991-09-18,17.56,9.746414725426085,7.813585274573914
1991-09-19,17.56,9.71430079830774,7.845699201692259
1991-09-20,17.08,9.966293192556725,7.113706807443274
1991-09-23,16.38,9.941917320114992,6.438082679885007
1991-09-24,16.04,9.833089036513528,6.206910963486472
1991-09-25,15.68,10.222158284824326,5.4578417151756735
1991-09-26,15.35,10.267698865860968,5.082301134139032
1991-09-27,16.31,11.06598030000065,5.244019699999349
1991-09-30,15.85,11.083809814319375,4.766190185680625
1991-10-01,14.81,11.184446343024874,3.6255536569751268
1991-10-02,15.81,11.118201293374861,4.691798706625139
1991-10-03,17.04,10.604163333332922,6.435836666667077
1991-10-04,15.63,10.40940920513755,5.220590794862451
1991-10-07,18.58,10.182744227368296,8.397255772631702
1991-10-08,17.81,10.18449998772656,7.625500012273438
1991-10-09,18.54,9.839567063646763,8.700432936353236
1991-10-10,17.8,9.674417811941048,8.125582188058953
1991-10-11,17.6,9.671849874765542,7.92815012523446
1991-10-14,16.71,9.260781824446694,7.449218175553307
1991-10-15,16.22,8.393890635456383,7.8261093645436155
1991-10-16,14.85,8.184455999026596,6.665544000973403
1991-10-17,16.32,14.959220567930762,1.3607794320692381
1991-10-18,15.87,15.072381364602034,0.7976186353979653
1991-10-21,16.66,15.876563859979361,0.7834361400206387
1991-10-22,16.55,15.836946675417035,0.7130533245829653
1991-10-23,16.26,15.945504695681562,0.31449530431843975
1991-10-24,15.62,16.032976018194585,-0.41297601819458585
1991-10-25,15.75,16.038251775053375,-0.28825177505337507
1991-10-28,15.45,15.52349702869823,-0.07349702869823105
1991-10-29,15.55,15.318169603448148,0.2318303965518531
1991-10-30,15.46,15.116134426499483,0.3438655735005174
1991-10-31,15.48,16.054259247938,-0.5742592479379987
1991-11-01,15.6,16.055679368995964,-0.4556793689959644
1991-11-04,16.35,16.035030402216353,0.31496959778364797
1991-11-05,16.48,16.101627246958696,0.3783727530413046
1991-11-06,16.47,16.1357615252582,0.3342384747417988
1991-11-07,15.97,15.692647960111858,0.27735203988814305
1991-11-08,15.43,15.680415810813276,-0.25041581081327635
1991-11-11,14.89,15.63572831690302,-0.7457283169030191
1991-11-12,14.04,15.6793941209475,-1.6393941209475003
1991-11-13,13.95,15.963589821841543,-2.013589821841544
1991-11-14,13.96,16.001363691885853,-2.041363691885852
1991-11-15,21.18,10.299473772965422,10.880526227034578
1991-11-18,18.28,10.145696624678004,8.134303375321997
1991-11-19,20.34,8.537566397984996,11.802433602015004
1991-11-20,20.4,9.138244908077393,11.261755091922605
1991-11-21,19.11,11.852118797919731,7.257881202080268
1991-11-22,21.2,11.292285862481611,9.907714137518388
1991-11-25,21.92,11.76852242212258,10.151477577877422
1991-11-26,19.8,11.7851109455958,8.0148890544042
1991-11-27,19.84,12.954762830712173,6.8852371692878265
1991-11-29,20.26,12.754994315953324,7.505005684046678
1991-12-02,20.18,12.486925962782104,7.693074037217896
1991-12-03,19.7,12.426351033187569,7.273648966812431
1991-12-04,19.54,12.368909410291666,7.171090589708333
1991-12-05,20.19,11.923435746461744,8.266564253538258
1991-12-06,19.04,11.922323599030587,7.117676400969412
1991-12-09,19.74,11.680974274434545,8.059025725565453
1991-12-10,19.89,12.147641746446167,7.742358253553833
1991-12-11,20.57,12.114181771791346,8.455818228208654
1991-12-12,19.08,12.373512031755642,6.706487968244357
1991-12-13,17.88,12.362970516829751,5.517029483170248
1991-12-16,17.62,12.900920897362395,4.719079102637606
1991-12-17,18.12,12.53126011221544,5.588739887784561
1991-12-18,17.78,13.078256764569266,4.701743235430735
1991-12-19,17.96,13.911894191662109,4.048105808337892
1991-12-20,17.65,14.18753678409335,3.4624632159066486
1991-12-23,16.61,12.740252744745767,3.8697472552542322
1991-12-24,15.67,12.609658203139453,3.0603417968605466
1991-12-26,15.44,11.924175443191126,3.515824556808873
1991-12-27,15.7,11.84805300460807,3.8519469953919288
1991-12-30,17.63,10.352848883278586,7.277151116721413
1991-12-31,19.31,10.23122866521918,9.078771334780818
1992-01-02,18.95,10.384028120146956,8.565971879853043
1992-01-03,18.75,10.223003472561414,8.526996527438586
1992-01-06,18.96,10.837058641531964,8.122941358468037
1992-01-07,19.23,10.863137668279945,8.366862331720055
1992-01-08,18.72,10.784171734537736,7.935828265462263
1992-01-09,18.96,10.945969121096711,8.01403087890329
1992-01-10,18.45,10.847252186614021,7.602747813385978
1992-01-13,18.01,10.832722649454412,7.177277350545589
1992-01-14,17.01,10.260497063982946,6.7495029360170555
1992-01-15,17.39,10.592053625242027,6.797946374757974
1992-01-16,17.64,10.416456211207473,7.223543788792528
1992-01-17,16.32,11.169307946332346,5.150692053667655
1992-01-20,16.42,10.98103820228319,5.4389617977168125
1992-01-21,17.92,11.169823633343661,6.750176366656341
1992-01-22,16.75,10.203975695776757,6.546024304223243
1992-01-23,16.46,10.101797859787274,6.358202140212727
1992-01-24,16.24,10.187292083768028,6.05270791623197
1992-01-27,16.67,11.033400201207362,5.6365997987926395
1992-01-28,17.67,11.045802822792133,6.6241971772078685
1992-01-29,17.62,10.463272910519088,7.156727089480913
1992-01-30,17.49,10.369266126394992,7.1207338736050065
1992-01-31,17.4,10.179443992674775,7.220556007325223
1992-02-03,18.2,10.509133170723581,7.690866829276418
1992-02-04,17.96,10.276869173050848,7.683130826949153
1992-02-05,18.22,10.334362099326833,7.885637900673165
1992-02-06,18.79,10.365249635199477,8.424750364800522
1992-02-07,18.51,10.457370606419323,8.052629393580679
1992-02-10,18.56,10.5255289653301,8.034471034669899
1992-02-11,17.7,10.514909414731207,7.185090585268792
1992-02-12,17.37,10.085861391076271,7.28413860892373
1992-02-13,17.45,9.780754572117782,7.669245427882217
1992-02-14,17.03,10.191743717343114,6.838256282656888
1992-02-18,18.22,9.292474374460372,8.927525625539626
1992-02-19,17.16,9.311225483254214,7.848774516745786
1992-02-20,16.72,8.139710068546838,8.58028993145316
1992-02-21,16.87,8.00088995049943,8.869110049500572
1992-02-24,17.13,8.046131989969018,9.083868010030981
1992-02-25,16.35,7.921681639652199,8.428318360347802
1992-02-26,16.64,6.586923409301407,10.053076590698595
1992-02-27,16.51,7.441798169797603,9.068201830202398
1992-02-28,16.68,7.428749558304074,9.251250441695927
1992-03-02,16.88,7.440830598797622,9.439169401202378
1992-03-03,17.26,7.438169129564274,9.821830870435727
1992-03-04,17.89,7.753623668969432,10.136376331030569
1992-03-05,18.47,7.287443996354477,11.182556003645523
1992-03-06,19.75,7.880560893743717,11.869439106256284
1992-03-09,19.68,10.001209926804004,9.678790073195996
1992-03-10,18.68,10.202582026134518,8.477417973865482
1992-03-11,19.79,11.819091335631638,7.970908664368361
1992-03-12,19.72,12.155280334077153,7.564719665922846
1992-03-13,18.35,12.160422690022036,6.189577309977965
1992-03-16,18.46,13.146865786186554,5.313134213813447
1992-03-17,16.79,13.205371634301045,3.584628365698954
1992-03-18,16.69,13.25083846403701,3.4391615359629917
1992-03-19,16.52,14.240091291842297,2.279908708157702
1992-03-20,16.82,14.210148486205302,2.6098515137946983
1992-03-23,16.73,14.194589109939137,2.535410890060863
1992-03-24,16.32,14.210431379799937,2.109568620200063
1992-03-25,16.19,14.295600721900522,1.8943992780994794
1992-03-26,16.29,14.304462240853471,1.9855377591465277
1992-03-27,16.02,13.822794218246997,2.197205781753002
1992-03-30,15.97,14.088919050090487,1.8810809499095136
1992-03-31,16.18,14.400079166449139,1.779920833550861
1992-04-01,16.48,14.51045554074725,1.9695444592527505
1992-04-02,17.06,14.378538173263733,2.6814618267362658
1992-04-03,16.72,14.371087641511423,2.348912358488576
1992-04-06,16.72,14.093964665771036,2.6260353342289626
1992-04-07,18.81,12.309337918832282,6.500662081167716
1992-04-08,20.15,11.476673734144494,8.673326265855504
1992-04-09,17.89,10.339208867220078,7.550791132779922
1992-04-10,16.85,10.380144507664737,6.469855492335265
1992-04-13,16.99,10.318348705098236,6.671651294901762
1992-04-14,15.98,9.607634464320688,6.372365535679313
1992-04-15,15.15,9.293907681917375,5.856092318082625
1992-04-16,14.85,9.46972861279576,5.380271387204239
1992-04-20,15.93,8.176153129681616,7.753846870318384
1992-04-21,16.53,8.161742461019122,8.36825753898088
1992-04-22,15.96,8.511805918840171,7.44819408115983
1992-04-23,15.83,8.524372117640253,7.305627882359747
1992-04-24,15.71,8.7097255984332,7.0002744015668
1992-04-27,16.49,8.685967994415044,7.804032005584954
1992-04-28,16.24,9.13144676379392,7.108553236206079
1992-04-29,15.95,8.765422978955579,7.18457702104442
1992-04-30,15.53,8.361884954960965,7.168115045039034
1992-05-01,16.61,8.505924993791243,8.104075006208756
1992-05-04,16.92,7.72315220619163,9.196847793808372
1992-05-05,16.66,7.775415101459387,8.884584898540613
1992-05-06,16.81,7.7714323004194465,9.038567699580552
1992-05-07,16.54,7.764990663227015,8.775009336772985
1992-05-08,15.65,8.265160615499422,7.384839384500578
1992-05-11,15.17,8.254438805879106,6.915561194120894
1992-05-12,15.68,8.22589569591074,7.45410430408926
1992-05-13,15.19,8.317076409412314,6.8729235905876855
1992-05-14,15.49,7.897885793046309,7.592114206953691
1992-05-15,14.82,7.819705876821885,7.000294123178115
1992-05-18,14.62,9.119473669022952,5.500526330977047
1992-05-19,13.57,8.5959990693347,4.9740009306653
1992-05-20,13.62,9.08228385374532,4.537716146254679
1992-05-21,13.92,8.936274391490166,4.983725608509834
1992-05-22,13.73,8.948418854747631,4.781581145252369
1992-05-26,14.92,8.722364358360803,6.197635641639197
1992-05-27,13.99,8.638312335173051,5.351687664826949
1992-05-28,13.77,7.847447992819255,5.9225520071807445
1992-05-29,13.86,9.463701178714533,4.396298821285466
1992-06-01,14.43,9.289135589493938,5.140864410506062
1992-06-02,14.57,9.959608426037777,4.610391573962223
1992-06-03,14.35,9.969411216315773,4.380588783684226
1992-06-04,13.66,10.038073520352532,3.6219264796474686
1992-06-05,14.65,10.621881189318717,4.028118810681283
1992-06-08,15.19,10.65094362016825,4.539056379831749
1992-06-09,15.97,10.812731384807567,5.157268615192434
1992-06-10,16.62,10.485097996680931,6.13490200331907
1992-06-11,16.29,10.479328222744169,5.8106717772558305
1992-06-12,14.95,10.641407801602307,4.308592198397692
1992-06-15,14.76,10.658478315407056,4.101521684592944
1992-06-16,15.22,10.46091582988805,4.759084170111951
1992-06-17,18.08,8.917871943462872,9.162128056537126
1992-06-18,18.2,8.96025892483037,9.23974107516963
1992-06-19,16.31,8.771854991961641,7.538145008038358
1992-06-22,16.66,9.111351162149464,7.548648837850536
1992-06-23,14.53,9.100050549310284,5.4299494506897155
1992-06-24,14.4,9.078715768213167,5.321284231786834
1992-06-25,14.4,9.027777135042845,5.3722228649571555
1992-06-26,14.67,9.926769867383966,4.743230132616034
1992-06-29,13.21,9.525164565507636,3.6848354344923653
1992-06-30,13.35,9.55250752420548,3.7974924757945203
1992-07-01,13.34,9.001646516054848,4.338353483945152
1992-07-02,13.88,8.871489164734538,5.008510835265463
1992-07-06,14.87,8.876458753354424,5.9935412466455755
1992-07-07,15.83,8.166908839946869,7.663091160053131
1992-07-08,15.53,8.352149423950838,7.1778505760491615
1992-07-09,14.6,7.877073060471284,6.7229269395287155
1992-07-10,13.7,7.8681560736936635,5.831843926306336
1992-07-13,14.01,7.890999936636833,6.119000063363167
1992-07-14,13.5,7.700605171024068,5.799394828975932
1992-07-15,12.52,7.687504146340514,4.832495853659486
1992-07-16,12.27,7.861221279165378,4.408778720834621
1992-07-17,12.6,7.602531157450292,4.997468842549708
1992-07-20,12.66,7.336980305275626,5.323019694724374
1992-07-21,12.6,7.779742926344194,4.820257073655806
1992-07-22,13.57,7.322196391794093,6.247803608205907
1992-07-23,13.33,7.855861505907709,5.4741384940922915
1992-07-24,13.37,8.869236720259678,4.500763279740321
1992-07-27,13.9,8.870082299505604,5.029917700494396
1992-07-28,13.05,7.705979496469137,5.344020503530864
1992-07-29,13.44,6.676196521972883,6.763803478027117
1992-07-30,13.5,6.570680330072588,6.929319669927412
1992-07-31,13.17,6.502802472780704,6.667197527219296
1992-08-03,13.83,6.684719889419663,7.145280110580337
1992-08-04,13.58,7.02441741356554,6.55558258643446
1992-08-05,13.82,6.856672662450987,6.963327337549013
1992-08-06,14.23,6.7946478937471575,7.435352106252843
1992-08-07,13.94,7.027252663737283,6.912747336262717
1992-08-10,14.51,7.2066552574688,7.3033447425312
1992-08-11,15.09,7.786588469927161,7.303411530072839
1992-08-12,14.88,7.697893218277491,7.18210678172251
1992-08-13,15.34,9.027743904210089,6.312256095789911
1992-08-14,14.66,9.824041938021365,4.835958061978635
1992-08-17,14.61,9.808528941691645,4.801471058308355
1992-08-18,13.84,9.803585058538669,4.036414941461331
1992-08-19,14.35,9.653668732663375,4.696331267336625
1992-08-20,14.48,9.664216471085616,4.815783528914384
1992-08-21,15.01,10.003837263770466,5.006162736229534
1992-08-24,16.19,9.030116278321252,7.159883721678749
1992-08-25,15.62,9.078676114941121,6.541323885058878
1992-08-26,14.5,9.774298951843173,4.725701048156827
1992-08-27,13.66,9.800561208420797,3.859438791579203
1992-08-28,13.14,9.77920855693356,3.360791443066441
1992-08-31,13.58,9.83070292502029,3.74929707497971
1992-09-01,13.4,9.867571129715895,3.5324288702841056
1992-09-02,12.73,10.648763308478724,2.0812366915212763
1992-09-03,12.88,10.934698898460939,1.9453011015390622
1992-09-04,12.98,10.968753803418272,2.0112461965817285
1992-09-08,13.65,10.946917374311493,2.7030826256885074
1992-09-09,13.36,11.262246667517225,2.0977533324827746
1992-09-10,12.92,11.251165272984082,1.668834727015918
1992-09-11,12.47,11.872805902565867,0.5971940974341337
1992-09-14,13.0,10.78048236397625,2.2195176360237507
1992-09-15,13.63,10.217596586282061,3.4124034137179393
1992-09-16,14.72,10.241128844029003,4.478871155970998
1992-09-17,14.31,10.414439975342065,3.895560024657936
1992-09-18,13.74,10.791318733130014,2.948681266869986
1992-09-21,13.45,10.8171086709898,2.6328913290101994
1992-09-22,13.88,10.217948913554158,3.6620510864458424
1992-09-23,13.83,10.235854629682988,3.594145370317012
1992-09-24,13.44,10.154640318593401,3.2853596814065984
1992-09-25,14.8,9.861841613005277,4.938158386994724
1992-09-28,15.19,9.821726935727877,5.368273064272122
1992-09-29,14.97,9.932987466014568,5.037012533985433
1992-09-30,14.28,9.899587870209674,4.380412129790326
1992-10-01,16.31,9.830983674078729,6.47901632592127
1992-10-02,17.79,8.810266738300395,8.979733261699604
1992-10-05,20.01,8.418664977299088,11.591335022700914
1992-10-06,19.95,8.719075639080229,11.23092436091977
1992-10-07,21.02,8.37931739463318,12.64068260536682
1992-10-08,19.26,8.096399199644386,11.163600800355615
1992-10-09,20.51,6.775511788787776,13.734488211212225
1992-10-12,19.49,6.26683652252093,13.22316347747907
1992-10-13,17.9,6.625840324064727,11.274159675935271
1992-10-14,18.42,6.607014454350935,11.812985545649067
1992-10-15,17.11,6.635965641864202,10.474034358135796
1992-10-16,17.01,6.830581234419385,10.179418765580618
1992-10-19,17.31,6.5403394407325965,10.769660559267402
1992-10-20,16.87,6.973796670394278,9.896203329605722
1992-10-21,16.62,6.979833808909944,9.640166191090056
1992-10-22,15.84,7.115158466260764,8.724841533739236
1992-10-23,16.46,7.217387338919967,9.242612661080035
1992-10-26,16.32,7.008426356893698,9.311573643106303
1992-10-27,16.24,7.037320512808992,9.202679487191006
1992-10-28,15.95,6.959956896418413,8.990043103581586
1992-10-29,15.47,6.974424707458116,8.495575292541885
